
 516 atoms

7 atom types

  0 25 xlo xhi
  0 25 ylo yhi
  0 25 zlo zhi
  
Masses

1 12.01
2 15.9994
3 14.01
4 1.01  
5 12.01 
6 15.9994
7 1.01

Atoms

144	5	1	0	9.277	13.123	8.753
145	5	1	0	10.837	14.963	8.106
146	5	1	0	11.601	12.981	15.015
147	5	1	0	12.046	12.92	16.479
148	5	5	0	13.266	13.087	16.734
149	5	6	0	12.8	11.67	16.768
150	5	4	0	5.462	16.071	7.657
151	5	4	0	9.728	17.176	9.942
152	5	4	0	7.979	18.885	9.714
153	5	4	0	7.172	14.349	7.864
154	5	4	0	4.264	17.491	9.772
155	5	4	0	5.297	18.719	10.633
156	5	4	0	3.941	20.621	9.271
157	5	4	0	2	20.369	10.443
158	5	4	0	2.441	18.537	10.856
159	5	4	0	8.196	14.358	11.376
160	5	4	0	13.021	14.555	12.522
161	5	4	0	12.359	14.642	10.18
162	5	4	0	8.905	14.277	13.725
163	5	4	0	9.031	13.03	7.669
164	5	4	0	8.386	12.823	9.352
165	5	4	0	10.096	12.399	8.97
166	5	4	0	11.298	15.936	8.387
167	5	4	0	10.414	15.068	7.078
168	5	4	0	11.635	14.186	8.056
169	5	4	0	12.35	12.487	14.346
170	5	4	0	10.637	12.425	14.929
171	5	4	0	11.303	13.157	17.277
172	5	4	0	13.984	13.253	15.897
173	5	4	0	13.517	13.449	17.758
174	6	1	0	21.817	13.258	15.302
175	6	1	0	21.838	14.466	14.598
176	6	1	0	22.702	14.643	13.493
177	6	1	0	23.567	13.58	13.152
178	6	1	0	23.541	12.375	13.858
179	6	1	0	22.655	12.205	14.926
180	6	2	0	22.643	10.989	15.656
181	6	1	0	21.667	10.109	15.04
182	6	1	0	21.643	8.785	15.812
183	6	5	0	20.621	8.06	15.708
184	6	6	0	20.714	8.847	16.973
185	6	1	0	22.782	15.96	12.697
186	6	1	0	22.714	15.652	11.189
187	6	1	0	21.68	14.82	10.703
188	6	1	0	21.567	14.534	9.341
189	6	1	0	22.465	15.095	8.428
190	6	1	0	23.488	15.928	8.887
191	6	1	0	23.608	16.217	10.25
192	6	2	0	22.362	14.787	7.046
193	6	1	0	21.619	16.932	13.011
194	6	1	0	24.098	16.659	13.115
195	6	1	0	21.487	15.771	6.434
196	6	1	0	21.368	15.467	4.937
197	6	5	0	22.272	15.894	4.174
198	6	6	0	21.007	16.684	4.161
199	6	4	0	21.143	13.138	16.146
200	6	4	0	24.269	13.684	12.329
201	6	4	0	24.211	11.569	13.575
202	6	4	0	21.171	15.25	14.934
203	6	4	0	20.657	10.592	15.045
204	6	4	0	21.96	9.887	13.985
205	6	4	0	22.61	8.294	16.071
206	6	4	0	20.758	6.972	15.906
207	6	4	0	19.761	8.405	15.084
208	6	4	0	20.958	14.383	11.386
209	6	4	0	24.191	16.361	8.181
210	6	4	0	24.409	16.881	10.55
211	6	4	0	20.774	13.881	8.99
212	6	4	0	21.674	17.304	14.061
213	6	4	0	20.631	16.438	12.856
214	6	4	0	21.665	17.822	12.342
215	6	4	0	24.986	16.069	12.791
216	6	4	0	24.145	16.767	14.225
217	6	4	0	24.169	17.683	12.681
218	6	4	0	21.874	16.807	6.604
219	6	4	0	20.465	15.703	6.876
220	6	4	0	20.784	14.574	4.615
221	6	4	0	23.113	16.491	4.598
222	6	4	0	22.411	15.349	3.212
223	7	1	0	5.323	6.563	16.932
224	7	1	0	5.859	6.242	15.681
225	7	1	0	6.148	7.255	14.737
226	7	1	0	5.839	8.589	15.082
227	7	1	0	5.304	8.904	16.333
228	7	1	0	5.058	7.894	17.267
229	7	2	0	4.496	8.211	18.53
230	7	1	0	5.587	8.45	19.457
231	7	1	0	4.999	8.801	20.828
232	7	5	0	5.731	8.65	21.84
233	7	6	0	4.712	7.579	21.629
234	7	1	0	6.718	6.954	13.337
235	7	1	0	7.911	7.889	13.059
236	7	1	0	8.94	7.995	14.021
237	7	1	0	10.051	8.812	13.799
238	7	1	0	10.175	9.52	12.6
239	7	1	0	9.172	9.42	11.631
240	7	1	0	8.057	8.606	11.849
241	7	2	0	11.294	10.366	12.384
242	7	1	0	7.238	5.504	13.191
243	7	1	0	5.556	7.136	12.33
244	7	1	0	12.336	9.576	11.754
245	7	1	0	13.553	10.471	11.499
246	7	5	0	13.557	11.181	10.462
247	7	6	0	14.392	9.947	10.387
248	7	4	0	5.112	5.773	17.646
249	7	4	0	6.016	9.396	14.375
250	7	4	0	5.08	9.938	16.579
251	7	4	0	6.041	5.196	15.47
252	7	4	0	6.239	7.542	19.523
253	7	4	0	6.202	9.317	19.114
254	7	4	0	4.172	9.547	20.885
255	7	4	0	5.48	9.266	22.734
256	7	4	0	6.766	8.248	21.717
257	7	4	0	8.88	7.445	14.954
258	7	4	0	9.263	9.974	10.701
259	7	4	0	7.318	8.553	11.059
260	7	4	0	10.824	8.891	14.557
261	7	4	0	6.404	4.766	13.253
262	7	4	0	7.989	5.267	13.98
263	7	4	0	7.729	5.366	12.2
264	7	4	0	5.225	8.199	12.288
265	7	4	0	4.68	6.516	12.633
266	7	4	0	5.853	6.81	11.306
267	7	4	0	11.967	9.118	10.802
268	7	4	0	12.657	8.752	12.435
269	7	4	0	14.167	10.803	12.368
270	7	4	0	12.696	11.126	9.754
271	7	4	0	14.197	12.094	10.484
272	8	1	0	11.312	20.001	19.492
273	8	1	0	12.493	20.271	18.794
274	8	1	0	13.553	19.335	18.777
275	8	1	0	13.395	18.143	19.519
276	8	1	0	12.213	17.878	20.213
277	8	1	0	11.162	18.799	20.19
278	8	2	0	9.969	18.539	20.912
279	8	1	0	9.049	17.855	20.023
280	8	1	0	7.755	17.56	20.787
281	8	5	0	6.71	17.348	20.119
282	8	6	0	6.809	18.709	20.726
283	8	1	0	14.884	19.591	18.043
284	8	1	0	15.246	18.359	17.194
285	8	1	0	14.275	17.814	16.323
286	8	1	0	14.569	16.712	15.517
287	8	1	0	15.847	16.144	15.54
288	8	1	0	16.823	16.674	16.388
289	8	1	0	16.535	17.776	17.198
290	8	2	0	16.137	15.011	14.737
291	8	1	0	14.822	20.8	17.079
292	8	1	0	15.94	19.913	19.128
293	8	1	0	16.627	15.486	13.455
294	8	1	0	16.96	14.279	12.572
295	8	5	0	18.081	13.73	12.721
296	8	6	0	17.967	14.626	11.533
297	8	4	0	10.507	20.73	19.491
298	8	4	0	14.196	17.409	19.558
299	8	4	0	12.111	16.952	20.772
300	8	4	0	12.559	21.218	18.274
301	8	4	0	8.845	18.487	19.121
302	8	4	0	9.485	16.881	19.693
303	8	4	0	7.82	17.121	21.81
304	8	4	0	5.913	16.749	20.616
305	8	4	0	6.748	17.403	19.004
306	8	4	0	13.28	18.244	16.271
307	8	4	0	17.815	16.231	16.412
308	8	4	0	17.332	18.157	17.824
309	8	4	0	13.805	16.3	14.865
310	8	4	0	14.689	21.757	17.637
311	8	4	0	13.987	20.689	16.35
312	8	4	0	15.772	20.884	16.501
313	8	4	0	16.131	19.028	19.776
314	8	4	0	15.585	20.746	19.78
315	8	4	0	16.903	20.24	18.671
316	8	4	0	17.521	16.144	13.591
317	8	4	0	15.834	16.077	12.938
318	8	4	0	16.124	13.669	12.159
319	8	4	0	18.801	14.142	13.467
320	8	4	0	18.159	12.663	12.409
321	9	1	0	15.583	20.845	6.205
322	9	1	0	16.935	20.687	6.526
323	9	1	0	17.65	21.721	7.173
324	9	1	0	16.967	22.928	7.445
325	9	1	0	15.617	23.08	7.124
326	9	1	0	14.916	22.034	6.516
327	9	2	0	13.55	22.196	6.171
328	9	1	0	12.75	21.739	7.292
329	9	1	0	11.268	21.912	6.94
330	9	5	0	10.427	21.227	7.577
331	9	6	0	10.74	20.73	6.205
332	9	1	0	19.145	21.608	7.528
333	9	1	0	19.359	22.048	8.989
334	9	1	0	18.546	21.49	10.001
335	9	1	0	18.722	21.842	11.341
336	9	1	0	19.731	22.738	11.706
337	9	1	0	20.551	23.294	10.721
338	9	1	0	20.379	22.947	9.378
339	9	2	0	19.894	23.112	13.065
340	9	1	0	19.691	20.165	7.408
341	9	1	0	19.916	22.484	6.511
342	9	1	0	20.825	22.18	13.676
343	9	1	0	21.028	22.569	15.143
344	9	5	0	21.865	23.471	15.405
345	9	6	0	22.334	22.078	15.662
346	9	4	0	15.048	20.039	5.712
347	9	4	0	17.486	23.76	7.914
348	9	4	0	15.11	24.014	7.347
349	9	4	0	17.403	19.748	6.259
350	9	4	0	12.983	20.668	7.52
351	9	4	0	12.964	22.36	8.195
352	9	4	0	10.929	22.875	6.491
353	9	4	0	9.39	21.631	7.626
354	9	4	0	10.778	20.506	8.355
355	9	4	0	17.765	20.778	9.751
356	9	4	0	21.332	23.996	11.001
357	9	4	0	21.052	23.395	8.657
358	9	4	0	18.078	21.412	12.102
359	9	4	0	19.688	19.818	6.348
360	9	4	0	19.087	19.456	8.02
361	9	4	0	20.744	20.118	7.769
362	9	4	0	19.667	23.562	6.64
363	9	4	0	19.649	22.193	5.468
364	9	4	0	21.018	22.354	6.618
365	9	4	0	21.798	22.171	13.124
366	9	4	0	20.402	21.147	13.654
367	9	4	0	20.197	22.395	15.866
368	9	4	0	22.442	23.942	14.575
369	9	4	0	21.719	24.025	16.361
370	10	1	0	13.358	3.491	10.063
371	10	1	0	13.665	3.385	11.423
372	10	1	0	13.054	4.238	12.371
373	10	1	0	12.158	5.222	11.895
374	10	1	0	11.853	5.322	10.536
375	10	1	0	12.441	4.447	9.617
376	10	2	0	12.147	4.563	8.235
377	10	1	0	11.017	3.7	    7.945
378	10	1	0	10.68	3.815	6.455
379	10	5	0	10.024	2.882	5.924
380	10	6	0	11.489	2.87	5.637
381	10	1	0	13.374	4.179	13.877
382	10	1	0	12.059	4.165	14.679
383	10	1	0	11.051	3.238	14.332
384	10	1	0	9.853	3.174	15.047
385	10	1	0	9.645	4.014	16.145
386	10	1	0	10.633	4.932	16.511
387	10	1	0	11.833	5.001	15.797
388	10	2	0	8.419	3.964	16.858
389	10	1	0	14.162	2.91	14.282
390	10	1	0	14.266	5.404	14.195
391	10	1	0	8.565	2.992	17.927
392	10	1	0	7.256	2.926	18.721
393	10	5	0	7.067	3.786	19.619
394	10	6	0	7.485	2.44	20.109
395	10	4	0	13.834	2.825	9.349
396	10	4	0	11.688	5.917	12.585
397	10	4	0	11.157	6.082	10.194
398	10	4	0	14.385	2.631	11.713
399	10	4	0	11.262	2.642	8.218
400	10	4	0	10.122	4.028	8.527
401	10	4	0	10.619	4.828	5.992
402	10	4	0	9.442	3.138	5.009
403	10	4	0	9.729	1.997	6.538
404	10	4	0	11.191	2.561	13.495
405	10	4	0	10.471	5.59	17.359
406	10	4	0	12.571	5.719	16.133
407	10	4	0	9.086	2.464	14.755
408	10	4	0	15.185	2.911	13.838
409	10	4	0	13.629	1.987	13.957
410	10	4	0	14.282	2.865	15.389
411	10	4	0	13.705	6.356	14.053
412	10	4	0	15.152	5.424	13.518
413	10	4	0	14.65	5.364	15.24
414	10	4	0	9.425	3.257	18.591
415	10	4	0	8.753	1.978	17.5
416	10	4	0	6.365	2.45	18.25
417	10	4	0	7.853	4.55	19.824
418	10	4	0	6.007	3.998	19.892
419	11	1	0	7.778	13.706	4.308
420	11	1	0	8.27	12.419	4.549
421	11	1	0	9.427	11.952	3.884
422	11	1	0	10.041	12.808	2.943
423	11	1	0	9.546	14.092	2.707
424	11	1	0	8.422	14.551	3.4
425	11	2	0	7.907	15.847	3.145
426	11	1	0	8.537	16.768	4.073
427	11	1	0	7.998	18.178	3.81
428	11	5	0	8.096	19.029	4.731
429	11	6	0	6.738	18.43	4.563
430	11	1	0	9.998	10.536	4.095
431	11	1	0	11.516	10.627	4.338
432	11	1	0	12.005	11.529	5.31
433	11	1	0	13.372	11.626	5.579
434	11	1	0	14.281	10.807	4.904
435	11	1	0	13.817	9.902	3.945
436	11	1	0	12.451	9.801	3.671
437	11	2	0	15.672	10.922	5.162
438	11	1	0	9.389	9.812	5.32
439	11	1	0	9.632	9.711	2.837
440	11	1	0	16.003	10.006	6.239
441	11	1	0	17.504	10.102	6.53
442	11	5	0	18.289	9.434	5.809
443	11	6	0	18.019	8.855	7.158
444	11	4	0	6.891	14.05	4.831
445	11	4	0	10.915	12.478	2.386
446	11	4	0	10.037	14.735	1.983
447	11	4	0	7.731	11.805	5.259
448	11	4	0	8.33	16.452	5.127
449	11	4	0	9.642	16.785	3.908
450	11	4	0	7.943	18.546	2.759
451	11	4	0	8.099	20.099	4.423
452	11	4	0	8.546	18.733	5.709
453	11	4	0	11.321	12.166	5.862
454	11	4	0	14.522	9.268	3.415
455	11	4	0	12.143	9.072	2.93
456	11	4	0	13.728	12.335	6.319
457	11	4	0	8.307	9.593	5.164
458	11	4	0	9.503	10.423	6.245
459	11	4	0	9.903	8.837	5.489
460	11	4	0	10.154	10.104	1.935
461	11	4	0	8.534	9.761	2.647
462	11	4	0	9.896	8.636	2.967
463	11	4	0	15.712	8.958	5.973
464	11	4	0	15.458	10.294	7.169
465	11	4	0	17.897	11.018	7.03
466	11	4	0	17.877	8.784	5.003
467	11	4	0	19.338	9.805	5.738
468	12	1	0	3.819	19.286	14.355
469	12	1	0	4.071	20.617	14.703
470	12	1	0	3.788	21.09	16.005
471	12	1	0	3.207	20.188	16.925
472	12	1	0	2.959	18.86	16.572
473	12	1	0	3.278	18.401	15.291
474	12	2	0	3.008	17.057	14.927
475	12	1	0	4.188	16.268	15.225
476	12	1	0	3.913	14.809	14.844
477	12	5	0	4.9	    14.056	14.643
478	12	6	0	4.22	14.552	13.41
479	12	1	0	4.023	22.551	16.433
480	12	1	0	4.772	22.575	17.78
481	12	1	0	5.943	21.8	17.93
482	12	1	0	6.666	21.811	19.125
483	12	1	0	6.252	22.617	20.189
484	12	1	0	5.101	23.399	20.058
485	12	1	0	4.373	23.391	18.865
486	12	2	0	6.975	22.611	21.41
487	12	1	0	4.886	23.349	15.425
488	12	1	0	2.634	23.231	16.498
489	12	1	0	7.993	23.642	21.331
490	12	1	0	8.782	23.665	22.645
491	12	5	0	8.3	    24.309	23.612
492	12	6	0	9.407	24.994	22.883
493	12	4	0	4.047	18.939	13.351
494	12	4	0	2.945	20.517	17.927
495	12	4	0	2.517	18.183	17.297
496	12	4	0	4.487	21.262	13.938
497	12	4	0	5.07	16.667	14.663
498	12	4	0	4.407	16.302	16.32
499	12	4	0	2.951	14.341	15.16
500	12	4	0	4.729	12.963	14.778
501	12	4	0	5.934	14.468	14.725
502	12	4	0	6.299	21.177	17.115
503	12	4	0	4.774	24.022	20.885
504	12	4	0	3.498	24.027	18.81
505	12	4	0	7.555	21.197	19.224
506	12	4	0	4.352	23.486	14.456
507	12	4	0	5.855	22.834	15.232
508	12	4	0	5.111	24.364	15.826
509	12	4	0	2.009	22.788	17.306
510	12	4	0	2.092	23.097	15.533
511	12	4	0	2.728	24.327	16.675
512	12	4	0	7.533	24.641	21.122
513	12	4	0	8.711	23.41	20.509
514	12	4	0	9.481	22.825	22.866
515	12	4	0	7.336	24.855	23.483
516	12	4	0	8.627	23.997	24.631
						
